File,NEF,TIFF,Date Created,Date Modified,File Size,Image Size,Date Shot,Time Zone and Date,Image Quality,Artist,Copyright,Image Comment,Device,Lens,Focal Length,Focus Mode,AF-Area Mode,VR,AF Fine Tune,Aperture,Shutter Speed,Exposure Mode,Exposure Comp.,Exposure Tuning,Metering,ISO Sensitivity,Flash Device,Flash Sync Mode,Flash Mode,White Balance,Color Space,High ISO NR,Long Exposure NR,Active D-Lighting,Image Authentication,Vignette Control,Auto Distortion Control,Picture Control,Base,Quick Adjust,Sharpening,Contrast,Brightness,Saturation,Hue,Filter Effects,Toning,Optimize Image,Color Mode,Tone Comp.,Hue Adjustment,Saturation,Sharpening,Latitude,Longitude,Altitude,Altitude Reference,Heading,UTC,Map Datum,Scene Mode,Keywords
r5c96d71at,http://193.205.194.113/RAISE/NEF/r5c96d71at.NEF,http://193.205.194.113/RAISE/TIFF/r5c96d71at.TIF,9/20/2014 15:41,11/1/2011 13:06,18.9 MB,L (4928 x 3264),06:07.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,42mm,Manual,Single,ON,OFF,f/11,1/80s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Low),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,0,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r5c9c6ca5t,http://193.205.194.113/RAISE/NEF/r5c9c6ca5t.NEF,http://193.205.194.113/RAISE/TIFF/r5c9c6ca5t.TIF,9/20/2014 21:22,2/25/2012 7:10,10.7 MB,L (4288 x 2848),10:26.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,105mm,AF-A,Auto,ON,,f/11,1/640s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,landscape; outdoor
r5ca383c4t,http://193.205.194.113/RAISE/NEF/r5ca383c4t.NEF,http://193.205.194.113/RAISE/TIFF/r5ca383c4t.TIF,9/20/2014 17:21,8/21/2012 14:50,18.7 MB,L (4928 x 3264),50:22.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,22mm,AF-A,Auto,ON,OFF,f/7.1,1/800s,Aperture Priority,0EV,,Matrix,ISO 400,,,,"Cloudy, A2, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,1,0,,,,,,,,,,,,,,,,,buildings; outdoor
r5ca9963et,http://193.205.194.113/RAISE/NEF/r5ca9963et.NEF,http://193.205.194.113/RAISE/TIFF/r5ca9963et.TIF,9/21/2014 12:17,9/2/2013 10:18,19.2 MB,L (4928 x 3264),18:20.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,24mm,AF-A,Dynamic,ON,OFF,f/3.8,1/1250s,,0EV,,Matrix,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,Aperture Priority,buildings; outdoor
r5cb208a2t,http://193.205.194.113/RAISE/NEF/r5cb208a2t.NEF,http://193.205.194.113/RAISE/TIFF/r5cb208a2t.TIF,9/20/2014 21:12,2/18/2012 6:43,11.0 MB,L (4288 x 2848),43:46.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/3.5,1/25s,Aperture Priority,0EV,,Matrix,ISO 1000,,,,"Cool-white fluorescent, A1, G1",Adobe RGB,ON (Normal),OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,Indoor
r5cb67a9ft,http://193.205.194.113/RAISE/NEF/r5cb67a9ft.NEF,http://193.205.194.113/RAISE/TIFF/r5cb67a9ft.TIF,9/21/2014 7:23,2/9/2013 12:48,18.9 MB,L (4928 x 3264),48:27.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,50mm,AF-A,Auto,ON,OFF,f/4.8,1/125s,Aperture Priority,+0.7EV,,Matrix,ISO 500,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,2,0,1,1,,,,,,,,,,,,,,,,,outdoor; people
r5cc0f312t,http://193.205.194.113/RAISE/NEF/r5cc0f312t.NEF,http://193.205.194.113/RAISE/TIFF/r5cc0f312t.TIF,9/20/2014 23:57,3/23/2012 13:52,9.31 MB,L (4288 x 2848),52:39.0,"UTC+1, DST:ON",Compressed RAW (12-bit),,,Foto Inhaber:     Ayad Abdelsame    ,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/5,1/60s,Aperture Priority,0EV,,Matrix,Auto (ISO 200),,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Low,,,,[VI] VIVID,[VI] VIVID,-,7,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,objects; outdoor
r5cc3126bt,http://193.205.194.113/RAISE/NEF/r5cc3126bt.NEF,http://193.205.194.113/RAISE/TIFF/r5cc3126bt.TIF,9/20/2014 18:04,8/23/2012 7:43,19.7 MB,L (4928 x 3264),43:52.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/16,1/160s,Manual,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,0,1,,,,,,,,,,,,,,,,,buildings; landscape; outdoor; people
r5cc7f0a1t,http://193.205.194.113/RAISE/NEF/r5cc7f0a1t.NEF,http://193.205.194.113/RAISE/TIFF/r5cc7f0a1t.TIF,9/21/2014 2:54,5/3/2014 10:53,20.9 MB,L (4928 x 3264),53:04.8,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/11,1/100s,Aperture Priority,0EV,,Matrix,ISO 250,,,,"Cloudy, A1, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,5,0,1,1,0,,,,,,,,,,,,,,,,,outdoor
r5ccb1b77t,http://193.205.194.113/RAISE/NEF/r5ccb1b77t.NEF,http://193.205.194.113/RAISE/TIFF/r5ccb1b77t.TIF,9/20/2014 19:07,8/7/2012 13:42,19.5 MB,L (4928 x 3264),42:37.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/22,1/100s,Manual,0EV,,Spot,ISO 200,,,,"Cloudy, B3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,8,0,0,1,0,,,,,,,,,,,,,,,,,outdoor
r5ccec3fbt,http://193.205.194.113/RAISE/NEF/r5ccec3fbt.NEF,http://193.205.194.113/RAISE/TIFF/r5ccec3fbt.TIF,9/20/2014 19:39,8/10/2012 11:50,11.1 MB,L (4288 x 2848),50:12.0,"UTC+1, DST:ON",Compressed RAW (12-bit),,,Foto Inhaber:     Hoang Van Tien    ,Nikon D90,VR 18-105mm f/3.5-5.6G,45mm,AF-C,Auto,ON,,f/4.8,1/125s,Aperture Priority,+1.3EV,,Matrix,ISO 200,,,,"Auto, 0, 0",Adobe RGB,OFF,OFF,Auto,,,,[LS] Landscape,[LS] Landscape,-,7,Active D-Lighting,Active D-Lighting,3,1,,,,,,,,,,,,,,,,,outdoor
r5ce88da2t,http://193.205.194.113/RAISE/NEF/r5ce88da2t.NEF,http://193.205.194.113/RAISE/TIFF/r5ce88da2t.TIF,9/20/2014 22:49,7/19/2014 8:43,20.1 MB,L (4928 x 3264),43:28.3,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,"Dynamic, 21 points",ON,OFF,f/18,1/125s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,6,1,1,1,1,,,,,,,,,,,,,,,,,buildings; landscape; outdoor
r5ceb5c1bt,http://193.205.194.113/RAISE/NEF/r5ceb5c1bt.NEF,http://193.205.194.113/RAISE/TIFF/r5ceb5c1bt.TIF,9/21/2014 8:01,2/11/2013 12:14,21.9 MB,L (4928 x 3264),14:57.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,20mm,AF-A,Auto,ON,OFF,f/4,1/500s,Manual,+0.7EV,,Matrix,ISO 3200,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,2,0,1,1,,,,,,,,,,,,,,,,,buildings; outdoor
r5cedf6dft,http://193.205.194.113/RAISE/NEF/r5cedf6dft.NEF,http://193.205.194.113/RAISE/TIFF/r5cedf6dft.TIF,9/20/2014 17:00,4/12/2014 8:17,21.2 MB,L (4928 x 3264),17:06.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,27mm,Manual,Single,ON,OFF,f/4,1/13s,Aperture Priority,0EV,,Matrix,ISO 1250,,,,"Cloudy, A1, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,5,0,1,1,0,,,,,,,,,,,,,,,,,Indoor; objects
r5d110aa6t,http://193.205.194.113/RAISE/NEF/r5d110aa6t.NEF,http://193.205.194.113/RAISE/TIFF/r5d110aa6t.TIF,9/20/2014 21:43,7/15/2012 10:24,10.3 MB,L (4288 x 2848),24:41.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,28mm,AF-A,Auto,ON,,f/6.3,1/320s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[VI] VIVID,[VI] VIVID,-,6,Active D-Lighting,Active D-Lighting,3,2,,,,,,,,,,,,,,,,,objects; outdoor; people
r5d178aa2t,http://193.205.194.113/RAISE/NEF/r5d178aa2t.NEF,http://193.205.194.113/RAISE/TIFF/r5d178aa2t.TIF,9/20/2014 20:42,8/29/2012 12:09,21.0 MB,L (4928 x 3264),09:48.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/10,1/400s,Aperture Priority,0EV,,Matrix,ISO 250,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,3,1,1,0,,,,,,,,,,,,,,,,,buildings; outdoor
r5d28c11dt,http://193.205.194.113/RAISE/NEF/r5d28c11dt.NEF,http://193.205.194.113/RAISE/TIFF/r5d28c11dt.TIF,9/20/2014 17:05,8/21/2012 10:03,19.5 MB,L (4928 x 3264),03:36.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,75mm,AF-A,Auto,ON,OFF,f/18,1/100s,Manual,0EV,,Matrix,ISO 200,,,,"Cloudy, A2, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,1,0,,,,,,,,,,,,,,,,,landscape; outdoor; people
r5d3acff9t,http://193.205.194.113/RAISE/NEF/r5d3acff9t.NEF,http://193.205.194.113/RAISE/TIFF/r5d3acff9t.TIF,9/21/2014 12:21,9/2/2013 11:12,20.7 MB,L (4928 x 3264),12:46.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/4.5,1/1250s,,0EV,,Matrix,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,Aperture Priority,buildings; outdoor; people
r5d4271e5t,http://193.205.194.113/RAISE/NEF/r5d4271e5t.NEF,http://193.205.194.113/RAISE/TIFF/r5d4271e5t.TIF,9/20/2014 18:27,1/11/2014 12:53,19.9 MB,L (4928 x 3264),53:56.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/3.5,1/15s,Aperture Priority,0EV,,Matrix,ISO 1250,,,,"Warm-white fluorescent, A2, G2",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,0,0,0,,,,,,,,,,,,,,,,,Indoor; objects
r5d4315bft,http://193.205.194.113/RAISE/NEF/r5d4315bft.NEF,http://193.205.194.113/RAISE/TIFF/r5d4315bft.TIF,9/21/2014 9:56,5/11/2013 6:17,19.6 MB,L (4928 x 3264),17:54.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/5,1/800s,,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,0,1,0,0,,,,,,,,,,,,,,,,Aperture Priority,buildings; outdoor
r5d4c12f9t,http://193.205.194.113/RAISE/NEF/r5d4c12f9t.NEF,http://193.205.194.113/RAISE/TIFF/r5d4c12f9t.TIF,9/20/2014 16:09,8/28/2012 7:50,9.59 MB,L (4288 x 2848),50:54.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/3.5,1/13s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[LS] Landscape,[LS] Landscape,-,6,Active D-Lighting,Active D-Lighting,1,1,,,,,,,,,,,,,,,,,Indoor
r5d698215t,http://193.205.194.113/RAISE/NEF/r5d698215t.NEF,http://193.205.194.113/RAISE/TIFF/r5d698215t.TIF,9/20/2014 20:11,8/26/2012 11:01,19.7 MB,L (4928 x 3264),01:10.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/22,1/100s,Manual,0EV,,Matrix,ISO 250,,,,"Cloudy, A3, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,0,1,,,,,,,,,,,,,,,,,landscape; outdoor
r5d6c276et,http://193.205.194.113/RAISE/NEF/r5d6c276et.NEF,http://193.205.194.113/RAISE/TIFF/r5d6c276et.TIF,9/20/2014 22:14,7/31/2014 6:56,20.1 MB,L (4928 x 3264),56:10.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,"Dynamic, 21 points",ON,OFF,f/13,1/100s,Manual,0EV,,Matrix,ISO 400,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,6,1,1,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r5d6eb680t,http://193.205.194.113/RAISE/NEF/r5d6eb680t.NEF,http://193.205.194.113/RAISE/TIFF/r5d6eb680t.TIF,9/20/2014 21:21,2/19/2012 10:09,10.9 MB,L (4288 x 2848),09:07.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,18mm,AF-A,Auto,ON,,f/7.1,1/400s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,8,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,buildings; outdoor
r5d6fe6a7t,http://193.205.194.113/RAISE/NEF/r5d6fe6a7t.NEF,http://193.205.194.113/RAISE/TIFF/r5d6fe6a7t.TIF,9/21/2014 7:52,1/26/2013 7:45,19.2 MB,L (4928 x 3264),45:27.7,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/4,1/160s,Manual,+0.7EV,,Spot,ISO 1250,,,,"Direct sunlight, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,9,3,1,1,1,,,,,,,,,,,,,,,,,Indoor; objects
r5d7502e1t,http://193.205.194.113/RAISE/NEF/r5d7502e1t.NEF,http://193.205.194.113/RAISE/TIFF/r5d7502e1t.TIF,9/21/2014 7:05,8/22/2013 7:45,20.0 MB,L (4928 x 3264),45:26.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,170mm,AF-A,Dynamic,ON,OFF,f/5.6,1/1250s,Aperture Priority,0EV,,Matrix,ISO 640,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,5,1,1,1,0,,,,,,,,,,,,,,,,,nature; objects; outdoor
r5d7d4e53t,http://193.205.194.113/RAISE/NEF/r5d7d4e53t.NEF,http://193.205.194.113/RAISE/TIFF/r5d7d4e53t.TIF,9/21/2014 8:17,1/5/2013 4:50,18.5 MB,L (4928 x 3264),50:30.0,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,28mm,Manual,Single,ON,OFF,f/4.5,1/200s,Manual,+0.7EV,,Spot,ISO 320,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,8,2,0,1,1,,,,,,,,,,,,,,,,,objects; outdoor
r5d815676t,http://193.205.194.113/RAISE/NEF/r5d815676t.NEF,http://193.205.194.113/RAISE/TIFF/r5d815676t.TIF,9/20/2014 21:54,3/11/2012 11:32,11.1 MB,L (4288 x 2848),32:15.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,58mm,AF-A,Auto,ON,,f/20,1/100s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,-,7,Active D-Lighting,Active D-Lighting,2,1,,,,,,,,,,,,,,,,,outdoor
r5d862300t,http://193.205.194.113/RAISE/NEF/r5d862300t.NEF,http://193.205.194.113/RAISE/TIFF/r5d862300t.TIF,9/21/2014 3:24,5/4/2014 8:15,20.4 MB,L (4928 x 3264),15:52.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/22,1/125s,Aperture Priority,0EV,,Matrix,ISO 500,,,,"Shade, B1, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,5,0,1,-1,0,,,,,,,,,,,,,,,,,landscape; outdoor
r5d8a9b94t,http://193.205.194.113/RAISE/NEF/r5d8a9b94t.NEF,http://193.205.194.113/RAISE/TIFF/r5d8a9b94t.TIF,9/20/2014 17:00,8/21/2012 9:25,20.1 MB,L (4928 x 3264),25:17.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/18,1/125s,Aperture Priority,0EV,,Matrix,ISO 200,,,,"Cloudy, A2, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,1,0,,,,,,,,,,,,,,,,,buildings; outdoor
r5d8c511ct,http://193.205.194.113/RAISE/NEF/r5d8c511ct.NEF,http://193.205.194.113/RAISE/TIFF/r5d8c511ct.TIF,9/20/2014 19:31,8/10/2012 12:19,19.0 MB,L (4928 x 3264),19:25.3,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Auto,ON,OFF,f/18,1/160s,Manual,0EV,,Spot,ISO 320,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,2,0,3,1,,,,,,,,,,,,,,,,,buildings; outdoor
r5d923835t,http://193.205.194.113/RAISE/NEF/r5d923835t.NEF,http://193.205.194.113/RAISE/TIFF/r5d923835t.TIF,9/21/2014 7:47,1/26/2013 11:47,19.9 MB,L (4928 x 3264),47:10.9,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,24mm,AF-A,Auto,ON,OFF,f/9,1/80s,Aperture Priority,+0.7EV,,Spot,ISO 250,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,2,0,1,1,,,,,,,,,,,,,,,,,buildings; outdoor
r5d97aeb9t,http://193.205.194.113/RAISE/NEF/r5d97aeb9t.NEF,http://193.205.194.113/RAISE/TIFF/r5d97aeb9t.TIF,9/20/2014 15:29,11/7/2011 16:37,19.1 MB,L (4928 x 3264),37:50.1,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,40mm,AF-A,Auto,ON,OFF,f/4.5,1/2.5s,Aperture Priority,0EV,,Matrix,ISO 800,,,,"Direct sunlight, 0, 0",sRGB,ON (Low),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,0,1,1,,,,,,,,,,,,,,,,,Indoor; objects
r5d9fdab7t,http://193.205.194.113/RAISE/NEF/r5d9fdab7t.NEF,http://193.205.194.113/RAISE/TIFF/r5d9fdab7t.TIF,9/21/2014 2:50,5/3/2014 10:27,21.3 MB,L (4928 x 3264),27:07.3,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-A,Dynamic,ON,OFF,f/8,1/400s,Aperture Priority,0EV,,Matrix,ISO 250,,,,"Cloudy, A1, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,5,0,1,1,0,,,,,,,,,,,,,,,,,outdoor; people
r5db46b31t,http://193.205.194.113/RAISE/NEF/r5db46b31t.NEF,http://193.205.194.113/RAISE/TIFF/r5db46b31t.TIF,9/20/2014 19:49,8/13/2012 12:16,16.9 MB,L (4928 x 3264),16:24.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,150mm,AF-A,Auto,ON,OFF,f/16,1/125s,Manual,0EV,,Spot,ISO 200,,,,"Cloudy, A2, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,7,-1,1,0,0,,,,,,,,,,,,,,,,,nature; outdoor
r5dcc3e01t,http://193.205.194.113/RAISE/NEF/r5dcc3e01t.NEF,http://193.205.194.113/RAISE/TIFF/r5dcc3e01t.TIF,9/21/2014 9:52,2/22/2013 7:14,21.7 MB,L (4928 x 3264),14:46.4,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,32mm,AF-A,Auto,ON,OFF,f/13,1/200s,,0EV,,Matrix,ISO 200,,,,"Cloudy, A3, G1",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,9,3,1,0,0,,,,,,,,,,,,,,,,Aperture Priority,landscape; outdoor
r5dd50b5ct,http://193.205.194.113/RAISE/NEF/r5dd50b5ct.NEF,http://193.205.194.113/RAISE/TIFF/r5dd50b5ct.TIF,9/21/2014 2:09,6/15/2014 9:21,19.8 MB,L (4928 x 3264),21:09.6,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,18mm,AF-C,Dynamic,ON,OFF,f/16,1/100s,Manual,0EV,,Matrix,ISO 1250,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[SD] STANDARD,[SD] STANDARD,-,6,1,1,1,1,,,,,,,,,,,,,,,,,landscape; outdoor
r5dd6790et,http://193.205.194.113/RAISE/NEF/r5dd6790et.NEF,http://193.205.194.113/RAISE/TIFF/r5dd6790et.TIF,9/20/2014 17:32,8/22/2012 6:41,17.7 MB,L (4928 x 3264),41:16.2,"UTC+1, DST:ON",Lossless Compressed RAW (14-bit),dnductien                           ,DNDUCTIEN                                             ,,Nikon D7000,VR 18-200mm f/3.5-5.6G,22mm,AF-A,Auto,ON,OFF,f/4,1/30s,Manual,0EV,,Matrix,ISO 200,,,,"Cloudy, 0, 0",sRGB,ON (Normal),OFF,OFF,,,OFF,[LS] Landscape,[LS] Landscape,-,6,2,1,1,0,,,,,,,,,,,,,,,,,Indoor; objects
r5de807f3t,http://193.205.194.113/RAISE/NEF/r5de807f3t.NEF,http://193.205.194.113/RAISE/TIFF/r5de807f3t.TIF,9/20/2014 20:59,2/16/2012 14:08,10.7 MB,L (4288 x 2848),08:43.0,"UTC+1, DST:OFF",Compressed RAW (12-bit),,,,Nikon D90,VR 18-105mm f/3.5-5.6G,25mm,AF-A,Auto,ON,,f/4.5,1/13s,Aperture Priority,0EV,,Matrix,ISO 640,,,,"Direct sunlight, A2, M2",Adobe RGB,OFF,OFF,Extra High,,,,[SD] STANDARD,[SD] STANDARD,2,5,Active D-Lighting,Active D-Lighting,2,0,,,,,,,,,,,,,,,,,Indoor; people
